"Latitude","Longitude"
40.45125,-74.37886
40.45125,-74.37886
40.46042,-74.39831
40.46042,-74.39831
40.46108,-74.40023
40.46108,-74.40023
40.44695,-74.3737
40.44695,-74.3737
40.451,-74.38119
40.451,-74.38119
40.451,-74.38119
40.45273,-74.38013
40.45273,-74.38013
40.4528,-74.38451
40.4528,-74.38451
40.4528,-74.38451
40.4528,-74.38451
40.45091,-74.38135
40.45091,-74.38135
40.44279,-74.39198
40.44279,-74.39198
40.44423,-74.36999
40.44423,-74.36999
40.44997,-74.38255
40.44997,-74.38255
40.45534,-74.39406
40.45534,-74.39406
40.45534,-74.39406
40.43226,-74.38236
40.43226,-74.38236
40.44837,-74.38428
40.44837,-74.38428
40.43523,-74.38512
40.43523,-74.38512
40.4363,-74.38611
40.44057,-74.39008
40.44057,-74.39008
40.44765,-74.38496
40.44765,-74.38496
40.43546,-74.38534
40.43546,-74.38534
40.45737,-74.39423
40.45737,-74.39423
40.45193,-74.37945
40.45193,-74.37945
40.44267,-74.3783
40.45279,-74.38432
40.45642,-74.3938
40.45642,-74.3938
40.44214,-74.38598
40.44214,-74.38598
40.43166,-74.38181
40.44192,-74.38967
40.44192,-74.38967
40.44168,-74.39106
40.44168,-74.39106
40.44115,-74.39041
40.44115,-74.39041
40.43534,-74.38523
40.43534,-74.38523
40.44205,-74.39137
40.44205,-74.39137
40.44617,-74.38609
40.44617,-74.38609
40.4528,-74.38451
40.4528,-74.38451
40.4528,-74.38451
40.45091,-74.38135
40.45091,-74.38135
40.44168,-74.39106
40.44168,-74.39106
40.44168,-74.39106
40.42958,-74.36571
40.42958,-74.36571
40.43534,-74.38523
40.43534,-74.38523
40.451,-74.38119
40.451,-74.38119
40.4418,-74.38978
40.4418,-74.38978
40.44928,-74.3833
40.44928,-74.3833
40.40725,-74.38735
40.40725,-74.38735
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.3887,-74.38762
40.3887,-74.38762
40.39154,-74.39069
40.39154,-74.39069
40.39151,-74.39028
40.39151,-74.39028
40.39151,-74.39028
40.39151,-74.39028
40.39161,-74.39032
40.39161,-74.39032
40.38268,-74.40885
40.38268,-74.40885
40.39834,-74.38626
40.39834,-74.38626
40.39834,-74.38626
40.39161,-74.39032
40.39161,-74.39032
40.39834,-74.38626
40.39834,-74.38626
40.39161,-74.39032
40.39588,-74.38512
40.39588,-74.38512
40.39161,-74.39032
40.39161,-74.39032
40.39151,-74.39028
40.39151,-74.39028
40.39151,-74.39028
40.39151,-74.39028
40.39151,-74.39028
40.40639,-74.38727
40.40639,-74.38727
40.40667,-74.38729
40.40667,-74.38729
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.39711,-74.38568
40.39711,-74.38568
40.40653,-74.38728
40.40653,-74.38728
40.40538,-74.38717
40.40538,-74.38717
40.40682,-74.38731
40.40682,-74.38731
40.39151,-74.39028
40.39165,-74.39009
40.39165,-74.39009
40.40725,-74.38735
40.40725,-74.38735
40.3889,-74.3954
40.3889,-74.3954
40.39616,-74.38525
40.39616,-74.38525
40.39151,-74.39028
40.40596,-74.38722
40.40596,-74.38722
40.39765,-74.38349
40.39765,-74.38349
40.39161,-74.39032
40.39161,-74.39032
40.39151,-74.39028
40.39151,-74.39028
40.39161,-74.39032
40.39161,-74.39032
40.39151,-74.39087
40.39151,-74.39087
40.40725,-74.38735
40.40725,-74.38735
40.40725,-74.38735
40.40725,-74.38735
40.39161,-74.39032
40.39161,-74.39032
40.39588,-74.38512
40.38426,-74.38823
40.39016,-74.3933
40.39016,-74.3933
40.39016,-74.3933
40.39161,-74.39032
40.39161,-74.39032
40.39588,-74.38512
40.39588,-74.38512
40.39161,-74.39032
40.39161,-74.39032
40.39151,-74.39028
40.39109,-74.39185
40.39109,-74.39185
40.39151,-74.39028
40.38602,-74.40041
40.38602,-74.40041
40.39241,-74.3887
40.39241,-74.3887
40.38326,-74.3885
40.39151,-74.39028
40.39151,-74.39028
40.39588,-74.38512
40.39588,-74.38512
40.39161,-74.39032
40.38963,-74.39416
40.38963,-74.39416
40.40667,-74.38729
40.40667,-74.38729
40.39148,-74.39106
40.39148,-74.39106
40.39588,-74.38512
40.39588,-74.38512
40.39161,-74.39032
40.39161,-74.39032
40.39154,-74.39069
40.39154,-74.39069
40.39154,-74.39069
40.38602,-74.40041
40.39834,-74.38626
40.39834,-74.38626
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.38991,-74.38949
40.38991,-74.38949
40.38991,-74.38949
40.3887,-74.38762
40.3887,-74.38762
40.39148,-74.39106
40.39148,-74.39106
40.39178,-74.38976
40.39178,-74.38976
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.39161,-74.39032
40.40725,-74.38735
40.40725,-74.38735
40.39161,-74.39032
40.39161,-74.39032
40.38748,-74.38722
40.39157,-74.39051
40.39157,-74.39051
40.39161,-74.39032
40.39161,-74.39032
40.3897,-74.39405
40.3897,-74.39405
40.38609,-74.40024
40.38609,-74.40024
40.38738,-74.39794
40.38738,-74.39794
40.40379,-74.38701
40.40379,-74.38701
40.40379,-74.38701
40.39151,-74.39028
40.39151,-74.39028
40.4071,-74.38733
40.4071,-74.38733
40.17892,-74.58253
40.17892,-74.58253
40.17391,-74.5868
40.17391,-74.5868
40.1752,-74.58858
40.1752,-74.58858
40.1752,-74.58858
40.17777,-74.58429
40.17777,-74.58429
40.17777,-74.58429
40.17789,-74.58411
40.17789,-74.58411
40.17689,-74.58544
40.17689,-74.58544
40.17701,-74.58531
40.17701,-74.58531
40.17403,-74.59741
40.17403,-74.59741
40.17777,-74.58429
40.17777,-74.58429
40.17403,-74.59741
40.17403,-74.59741
40.1752,-74.58858
40.1752,-74.58858
40.1752,-74.58858
40.1752,-74.58858
40.1752,-74.58858
40.17689,-74.58544
40.17689,-74.58544
40.17403,-74.59741
40.17403,-74.59741
40.22949,-74.32155
40.22949,-74.32155
40.23528,-74.31257
40.23528,-74.31257
40.24185,-74.30227
40.24185,-74.30227
40.22772,-74.32427
40.22967,-74.32126
40.2361,-74.31128
40.2361,-74.31128
40.24188,-74.30223
40.21796,-74.33169
40.21796,-74.33169
40.24185,-74.30227
40.24185,-74.30227
40.25645,-74.31705
40.25645,-74.31705
40.25783,-74.30584
40.25783,-74.30584
40.24188,-74.30223
40.24188,-74.30223
40.24188,-74.30223
40.24188,-74.30223
40.2184,-74.31922
40.2184,-74.31922
40.23667,-74.31038
40.23667,-74.31038
40.21706,-74.34083
40.25648,-74.31686
40.25648,-74.31686
40.25718,-74.31115
40.25718,-74.31115
40.25652,-74.31648
40.25652,-74.31648
40.25652,-74.31648
40.24188,-74.30223
40.24188,-74.30223
40.19867,-74.34773
40.19867,-74.34773
40.23469,-74.31041
40.23469,-74.31041
40.18297,-74.34897
40.24185,-74.30227
40.24185,-74.30227
40.19537,-74.34726
40.24185,-74.30227
40.24185,-74.30227
40.23519,-74.31272
40.23519,-74.31272
40.17137,-74.30791
40.24188,-74.30223
40.24188,-74.30223
40.24169,-74.30252
40.24169,-74.30252
40.24029,-74.3047
40.24029,-74.3047
40.24188,-74.30223
40.24188,-74.30223
40.24002,-74.30514
40.24002,-74.30514
40.24002,-74.30514
40.24188,-74.30223
40.24188,-74.30223
40.24188,-74.30223
40.24188,-74.30223
40.24002,-74.30514
40.24002,-74.30514
40.23959,-74.30022
40.23959,-74.30022
40.23603,-74.3114
40.23603,-74.3114
40.20485,-74.34857
40.25079,-74.31064
40.25079,-74.31064
40.20509,-74.3598
40.20509,-74.3598
40.18871,-74.35353
40.24995,-74.30473
40.24995,-74.30473
40.24995,-74.30473
40.22761,-74.32444
40.20455,-74.34851
40.20526,-74.34876
40.24185,-74.30227
40.24185,-74.30227
40.24185,-74.30227
40.26986,-74.30482
40.23983,-74.30543
40.23983,-74.30543
40.24185,-74.30227
40.24185,-74.30227
40.25643,-74.31724
40.25643,-74.31724
40.21825,-74.32376
40.21825,-74.32376
40.23426,-74.31417
40.23426,-74.31417
40.25648,-74.31686
40.25074,-74.31031
40.25074,-74.31031
40.1831,-74.39139
40.24002,-74.30514
40.24002,-74.30514
40.23126,-74.31881
40.23126,-74.31881
40.24188,-74.30223
40.24188,-74.30223
40.24188,-74.30223
40.17137,-74.30791
40.24188,-74.30223
40.24188,-74.30223
40.22099,-74.33475
40.22099,-74.33475
40.20512,-74.34867
40.2165,-74.3417
40.20485,-74.34857
40.2078,-74.35234
40.24188,-74.30223
40.24188,-74.30223
40.24188,-74.30223
40.25718,-74.31115
40.25718,-74.31115
40.20427,-74.34847
40.20427,-74.34847
40.17371,-74.31538
40.2223,-74.33272
40.2223,-74.33272
40.24281,-74.30077
40.24281,-74.30077
40.2361,-74.31128
40.2361,-74.31128
40.2497,-74.30305
40.24968,-74.30289
40.24281,-74.30077
40.24281,-74.30077
40.2165,-74.3417
40.2165,-74.3417
40.20168,-74.34813
40.20168,-74.34813
40.24188,-74.30223
40.24188,-74.30223
40.22137,-74.33417
40.22137,-74.33417
40.25817,-74.30318
40.25817,-74.30318
40.25648,-74.31686
40.25648,-74.31686
40.18933,-74.34776
40.2692,-74.30193
40.17279,-74.34919
40.25817,-74.30318
40.22005,-74.31405
40.24281,-74.30077
40.24281,-74.30077
40.24039,-74.30455
40.24039,-74.30455
40.24039,-74.30455
40.25638,-74.31762
40.25638,-74.31762
40.17137,-74.30791
40.17137,-74.30791
40.24188,-74.30223
40.24188,-74.30223
40.23992,-74.30529
40.23992,-74.30529
40.19537,-74.34726
40.17137,-74.30791
40.2699,-74.30501
40.2699,-74.30501
40.25692,-74.31325
40.25692,-74.31325
40.25079,-74.31064
40.26986,-74.30482
40.26986,-74.30482
40.2416,-74.30267
40.2416,-74.30267
40.24179,-74.30237
40.24179,-74.30237
40.22949,-74.32155
40.22949,-74.32155
40.23918,-74.30645
40.23918,-74.30645
40.23918,-74.30645
40.20577,-74.34941
40.20577,-74.34941
40.20577,-74.34941
40.24197,-74.30208
40.24197,-74.30208
40.22873,-74.3227
40.23629,-74.31096
40.23629,-74.31096
40.18645,-74.34784
40.18645,-74.34784
40.22949,-74.32155
40.22949,-74.32155
40.20455,-74.34851
40.20455,-74.34851
40.22949,-74.32155
40.22949,-74.32155
40.25659,-74.3159
40.24188,-74.30223
40.24188,-74.30223
40.22085,-74.3015
40.24225,-74.30164
40.24225,-74.30164
40.24188,-74.30223
40.24188,-74.30223
40.19685,-74.37181
40.19685,-74.37181
40.19685,-74.37181
40.21642,-74.34183
40.21642,-74.34183
40.2361,-74.31128
40.2361,-74.31128
40.23592,-74.31158
40.23592,-74.31158
40.2293,-74.32183
40.2293,-74.32183
40.23992,-74.30529
40.23992,-74.30529
40.18223,-74.34896
40.22855,-74.32299
40.22855,-74.32299
40.20633,-74.35026
40.2361,-74.31128
40.2361,-74.31128
40.25662,-74.31572
40.25662,-74.31572
40.25662,-74.31572
40.1902,-74.34771
40.24029,-74.3047
40.24029,-74.3047
40.20512,-74.34867
40.20512,-74.34867
40.21861,-74.31321
40.20485,-74.34857
40.24188,-74.30223
40.24188,-74.30223
40.17053,-74.34978
40.22416,-74.32982
40.22949,-74.32155
40.22949,-74.32155
40.23603,-74.3114
40.23603,-74.3114
40.1892,-74.38271
40.1892,-74.38271
40.20586,-74.34955
40.20512,-74.34867
40.24188,-74.30223
40.24188,-74.30223
40.20577,-74.34941
40.20537,-74.34886
40.25056,-74.30901
40.25056,-74.30901
40.23251,-74.31061
40.24271,-74.30092
40.24271,-74.30092
40.25662,-74.31572
40.20891,-74.35352
40.20891,-74.35352
40.20891,-74.35352
40.22995,-74.32083
40.24188,-74.30223
40.24188,-74.30223
40.25713,-74.31153
40.25713,-74.31153
40.25718,-74.31115
40.25718,-74.31115
40.24188,-74.30223
40.24188,-74.30223
40.19872,-74.36913
40.26994,-74.30519
40.26994,-74.30519
40.19809,-74.34766
40.19809,-74.34766
40.19809,-74.34766
40.19809,-74.34766
40.1997,-74.36773
40.18762,-74.38496
40.25077,-74.31049
40.25077,-74.31049
40.25077,-74.31049
40.25077,-74.31049
40.24271,-74.30092
40.24271,-74.30092
40.25648,-74.31686
40.25648,-74.31686
40.25817,-74.30318
40.25817,-74.30318
40.21669,-74.34141
40.22558,-74.31164
40.22558,-74.31164
40.18645,-74.34784
40.24176,-74.30216
40.17867,-74.34791
40.17867,-74.34791
40.20537,-74.35908
40.20537,-74.35908
40.32236,-74.30532
40.32236,-74.30532
40.30487,-74.30376
40.30487,-74.30376
40.30487,-74.30376
40.2898,-74.34192
40.2898,-74.34192
40.32782,-74.33142
40.32782,-74.33142
40.28799,-74.35991
40.30273,-74.35323
40.30273,-74.35323
40.30273,-74.35323
40.25357,-74.33005
40.25357,-74.33005
40.28811,-74.35815
40.29062,-74.31323
40.29062,-74.31323
40.29931,-74.30265
40.29931,-74.30265
40.2994,-74.31773
40.2994,-74.31773
40.22081,-74.33504
40.22081,-74.33504
40.32269,-74.31561
40.32269,-74.31561
40.25341,-74.34271
40.25341,-74.34271
40.30273,-74.35323
40.30273,-74.35323
40.28795,-74.35822
40.28795,-74.35822
40.28795,-74.35822
40.25258,-74.32316
40.29045,-74.31493
40.29045,-74.31493
40.30252,-74.3037
40.30252,-74.3037
40.27474,-74.3427
40.27474,-74.3427
40.30252,-74.3037
40.30252,-74.3037
40.30873,-74.32275
40.30873,-74.32275
40.31273,-74.36119
40.31273,-74.36119
40.32244,-74.3169
40.24101,-74.36159
40.24101,-74.36159
40.31008,-74.30398
40.31008,-74.30398
40.33679,-74.31906
40.33679,-74.31906
40.31161,-74.31677
40.31161,-74.31677
40.31378,-74.30855
40.31378,-74.30855
40.27418,-74.34257
40.27418,-74.34257
40.32782,-74.33142
40.32782,-74.33142
40.31455,-74.30447
40.31455,-74.30447
40.2923,-74.32221
40.2923,-74.32221
40.25189,-74.31832
40.25189,-74.31832
40.28503,-74.32691
40.28503,-74.32691
40.30414,-74.30372
40.30414,-74.30372
40.30414,-74.30372
40.30371,-74.3037
40.29271,-74.34975
40.29271,-74.34975
40.28165,-74.33066
40.28165,-74.33066
40.28154,-74.33053
40.28154,-74.33053
40.32563,-74.32922
40.32569,-74.30538
40.32569,-74.30538
40.32782,-74.33142
40.32782,-74.33142
40.28165,-74.33066
40.25337,-74.34381
40.25337,-74.34381
40.28594,-74.32633
40.28594,-74.32633
40.30342,-74.30369
40.30342,-74.30369
40.2916,-74.30685
40.25718,-74.38996
40.25718,-74.38996
40.31806,-74.3057
40.30371,-74.3037
40.30371,-74.3037
40.30371,-74.3037
40.30733,-74.30386
40.32782,-74.33142
40.32782,-74.33142
40.31326,-74.3042
40.31326,-74.3042
40.31326,-74.3042
40.25337,-74.34381
40.25337,-74.34381
40.31596,-74.30494
40.31596,-74.30494
40.29855,-74.31822
40.31326,-74.3042
40.31326,-74.3042
40.29762,-74.30158
40.29762,-74.30158
40.29762,-74.30158
40.29762,-74.30158
40.27482,-74.34255
40.27482,-74.34255
40.27474,-74.3427
40.27474,-74.3427
40.25305,-74.35441
40.25305,-74.35441
40.29959,-74.30278
40.22081,-74.33504
40.22081,-74.33504
40.29673,-74.30093
40.31646,-74.30929
40.31646,-74.30929
40.30559,-74.30379
40.30559,-74.30379
40.28996,-74.32372
40.28996,-74.32372
40.29762,-74.30158
40.29762,-74.30158
40.32782,-74.33142
40.32782,-74.33142
40.25337,-74.34381
40.25337,-74.34381
40.31455,-74.30447
40.31455,-74.30447
40.31455,-74.30447
40.28696,-74.33708
40.28696,-74.33708
40.30912,-74.32224
40.30912,-74.32224
40.30356,-74.3037
40.30356,-74.3037
40.31129,-74.31761
40.31129,-74.31761
40.33529,-74.32184
40.33529,-74.32184
40.32093,-74.32728
40.25589,-74.3218
40.21716,-74.34068
40.21716,-74.34068
40.24762,-74.3452
40.24762,-74.3452
40.32438,-74.30535
40.25479,-74.33053
40.2534,-74.34289
40.30646,-74.30382
40.30646,-74.30382
40.30646,-74.30382
40.24989,-74.34189
40.25338,-74.34344
40.25338,-74.34344
40.25338,-74.34344
40.30384,-74.33297
40.30384,-74.33297
40.24734,-74.34628
40.30069,-74.30322
40.30069,-74.30322
40.29839,-74.30211
40.29839,-74.30211
40.31754,-74.3061
40.31754,-74.3061
40.25291,-74.36244
40.25337,-74.34363
40.25337,-74.34363
40.24433,-74.35651
40.29005,-74.34321
40.29005,-74.34321
40.29005,-74.34321
40.28767,-74.35824
40.30315,-74.30368
40.30315,-74.30368
40.25404,-74.33372
40.25502,-74.32863
40.25502,-74.32863
40.3251,-74.30537
40.3251,-74.30537
40.27242,-74.31363
40.23548,-74.36766
40.2808,-74.33193
40.2808,-74.33193
40.30733,-74.30386
40.30733,-74.30386
40.30284,-74.30366
40.30284,-74.30366
40.25407,-74.3699
40.25407,-74.3699
40.3066,-74.30383
40.3066,-74.30383
40.27461,-74.34268
40.27461,-74.34268
40.25376,-74.33138
40.25345,-74.34215
40.30559,-74.30379
40.30559,-74.30379
40.28439,-74.32733
40.28439,-74.32733
40.31092,-74.31037
40.32782,-74.33142
40.32782,-74.33142
40.33686,-74.31892
40.33686,-74.31892
40.30097,-74.30331
40.30097,-74.30331
40.29295,-74.30013
40.31721,-74.30541
40.31721,-74.30541
40.29113,-74.32296
40.29113,-74.32296
40.30834,-74.30391
40.30834,-74.30391
40.32782,-74.33142
40.32782,-74.33142
40.24762,-74.3452
40.24762,-74.3452
40.281,-74.32988
40.281,-74.32988
40.29149,-74.30698
40.25597,-74.38212
40.30646,-74.30382
40.30646,-74.30382
40.32554,-74.30538
40.30181,-74.30717
40.30181,-74.30717
40.30198,-74.30355
40.33421,-74.32311
40.30273,-74.35323
40.30273,-74.35323
40.25383,-74.33846
40.25383,-74.33846
40.30427,-74.31458
40.30427,-74.31458
40.30427,-74.31458
40.30284,-74.30366
40.30284,-74.30366
40.25337,-74.34381
40.25337,-74.34381
40.30427,-74.31458
40.30427,-74.31458
40.30544,-74.31383
40.31161,-74.31677
40.31161,-74.31677
40.28905,-74.3243
40.30559,-74.30379
40.30559,-74.30379
40.30907,-74.30394
40.31624,-74.30504
40.31624,-74.30504
40.25831,-74.39726
40.25831,-74.39726
40.30557,-74.31374
40.29918,-74.30258
40.29918,-74.30258
40.28439,-74.37551
40.21716,-74.34068
40.21716,-74.34068
40.20891,-74.35352
40.20891,-74.35352
40.29972,-74.30285
40.29972,-74.30285
40.23398,-74.36946
40.23398,-74.36946
40.28931,-74.32413
40.2923,-74.32221
40.2923,-74.32221
40.30834,-74.30391
40.30834,-74.30391
40.30834,-74.30391
40.28905,-74.3243
40.28905,-74.3243
40.28069,-74.3295
40.28069,-74.3295
40.30234,-74.30461
40.30234,-74.30461
40.30414,-74.30372
40.30414,-74.30372
40.31008,-74.30398
40.31008,-74.30398
40.31721,-74.30541
40.31721,-74.30541
40.25258,-74.32316
40.25299,-74.3561
40.25299,-74.3561
40.30342,-74.30369
40.30342,-74.30369
40.30873,-74.32275
40.30873,-74.32275
40.30286,-74.35248
40.32782,-74.33142
40.32782,-74.33142
40.3177,-74.30655
40.30863,-74.30392
40.30863,-74.30392
40.31303,-74.31375
40.32612,-74.3054
40.32612,-74.3054
40.28175,-74.33079
40.28175,-74.33079
40.30252,-74.3037
40.30252,-74.3037
40.32627,-74.3054
40.32627,-74.3054
40.29931,-74.30265
40.29931,-74.30265
40.29931,-74.30265
40.29931,-74.30265
40.30974,-74.31112
40.30974,-74.31112
40.29138,-74.30711
40.2223,-74.33272
40.2223,-74.33272
40.33686,-74.31892
40.33686,-74.31892
40.25389,-74.36878
40.30284,-74.30366
40.30284,-74.30366
40.31806,-74.3057
40.31806,-74.3057
40.31806,-74.3057
40.25341,-74.34271
40.25341,-74.34271
40.30936,-74.30395
40.30471,-74.31958
40.26548,-74.40246
40.26548,-74.40246
40.25258,-74.32316
40.32743,-74.30544
40.32743,-74.30544
40.28157,-74.33057
40.28157,-74.33057
40.25407,-74.3699
40.25407,-74.3699
40.32699,-74.30542
40.32699,-74.30542
40.28069,-74.3295
40.28069,-74.3295
40.25489,-74.3935
40.31834,-74.30578
40.31834,-74.30578
40.30371,-74.3037
40.30371,-74.3037
40.30371,-74.3037
40.30313,-74.3508
40.28606,-74.32625
40.28606,-74.32625
40.25341,-74.34271
40.25341,-74.34271
40.32323,-74.30532
40.32323,-74.30532
40.30264,-74.30314
40.30264,-74.30314
40.27811,-74.34378
40.32525,-74.30537
40.32104,-74.30551
40.32104,-74.30551
40.29673,-74.30093
40.29673,-74.30093
40.23598,-74.36699
40.23598,-74.36699
40.29256,-74.32205
40.29256,-74.32205
40.30308,-74.33457
40.30308,-74.33457
40.30487,-74.35788
40.30487,-74.35788
40.31652,-74.30515
40.31652,-74.30515
40.31092,-74.31037
40.31092,-74.31037
40.30574,-74.30379
40.30574,-74.30379
40.30574,-74.30379
40.24433,-74.35651
40.24433,-74.35651
40.33622,-74.32014
40.33622,-74.32014
40.28816,-74.36814
40.3027,-74.30365
40.3027,-74.30365
40.2534,-74.34308
40.2534,-74.34308
40.28341,-74.32768
40.25337,-74.34381
40.25337,-74.34381
40.31721,-74.30541
40.31721,-74.30541
40.2223,-74.33272
40.2223,-74.33272
40.31008,-74.30398
40.31008,-74.30398
40.30198,-74.30355
40.3111,-74.3181
40.3111,-74.3181
40.25258,-74.32316
40.30245,-74.30407
40.30245,-74.30407
40.23296,-74.37038
40.23296,-74.37038
40.31052,-74.304
40.31052,-74.304
40.30646,-74.30382
40.30646,-74.30382
40.32802,-74.33114
40.30232,-74.31581
40.30252,-74.3037
40.30252,-74.3037
40.30315,-74.30368
40.30315,-74.30368
40.28165,-74.33066
40.28165,-74.33066
40.30936,-74.30395
40.30936,-74.30395
40.29225,-74.34903
40.29225,-74.34903
40.31297,-74.30416
40.31297,-74.30416
40.29045,-74.31493
40.29045,-74.31493
40.304,-74.30372
40.304,-74.30372
40.304,-74.30372
40.304,-74.30372
40.25389,-74.36878
40.31469,-74.30795
40.31469,-74.30795
40.31326,-74.3042
40.31326,-74.3042
40.25337,-74.34363
40.25337,-74.34363
40.25337,-74.34363
40.30646,-74.30382
40.30646,-74.30382
40.30324,-74.31955
40.30284,-74.30366
40.30284,-74.30366
40.3027,-74.30365
40.3027,-74.30365
40.30873,-74.32275
40.30873,-74.32275
40.30264,-74.30314
40.30264,-74.30314
40.33072,-74.3286
40.33072,-74.3286
40.29958,-74.31452
40.29958,-74.31452
40.27726,-74.33812
40.29986,-74.3029
40.29986,-74.3029
40.29958,-74.31452
40.29958,-74.31452
40.3069,-74.30384
40.3069,-74.30384
40.30458,-74.30374
40.30458,-74.30374
40.25331,-74.34568
40.25331,-74.34568
40.30646,-74.30382
40.30646,-74.30382
40.31721,-74.30541
40.31721,-74.30541
40.27461,-74.34268
40.27461,-74.34268
40.25205,-74.31943
40.25205,-74.31943
40.28959,-74.32395
40.28959,-74.32395
40.28959,-74.32395
40.30559,-74.30379
40.30559,-74.30379
40.25418,-74.37063
40.25418,-74.37063
40.30873,-74.32292
40.30873,-74.32292
40.30487,-74.30376
40.30487,-74.30376
40.30873,-74.32275
40.28439,-74.32733
40.28439,-74.32733
40.30252,-74.3037
40.30252,-74.3037
40.31721,-74.30541
40.30256,-74.30352
40.30256,-74.30352
40.31078,-74.31896
40.31078,-74.31896
40.29932,-74.31772
40.28439,-74.32733
40.28439,-74.32733
40.28058,-74.32938
40.28058,-74.32938
40.28058,-74.32938
40.29013,-74.34358
40.29013,-74.34358
40.33622,-74.32014
40.33622,-74.32014
40.28157,-74.33057
40.28157,-74.33057
40.28619,-74.32617
40.28619,-74.32617
40.30273,-74.35323
40.30273,-74.35323
40.30273,-74.35323
40.30049,-74.31698
40.30049,-74.31698
40.33721,-74.31829
40.33721,-74.31829
40.31052,-74.304
40.31052,-74.304
40.31052,-74.304
40.30646,-74.30382
40.30646,-74.30382
40.28439,-74.32733
40.28439,-74.32733
40.25334,-74.3417
40.25334,-74.3417
40.27766,-74.32474
40.25338,-74.34344
40.28977,-74.34174
40.28977,-74.34174
40.25309,-74.35312
40.25309,-74.35312
40.2534,-74.34289
40.2534,-74.34289
40.2534,-74.34289
40.29932,-74.31772
40.29932,-74.31772
40.28977,-74.34174
40.28977,-74.34174
40.2961,-74.30048
40.32093,-74.32728
40.32093,-74.32728
40.2879,-74.36389
40.30574,-74.30379
40.30574,-74.30379
40.30574,-74.30379
40.30574,-74.30379
40.30574,-74.30379
40.2994,-74.31773
40.2994,-74.31773
40.31245,-74.36107
40.31245,-74.36107
40.25407,-74.3699
40.25407,-74.3699
40.25175,-74.34179
40.25403,-74.34165
40.30574,-74.30379
40.31728,-74.34919
40.31728,-74.34919
40.30371,-74.3037
40.30371,-74.3037
40.30319,-74.35042
40.28165,-74.33066
40.23923,-74.36354
40.23923,-74.36354
40.25404,-74.36972
40.32269,-74.31561
40.32269,-74.31561
40.31412,-74.30437
40.31412,-74.30437
40.29235,-74.30384
40.33216,-74.32581
40.32094,-74.30016
40.32094,-74.30016
40.30241,-74.30425
40.30241,-74.30425
40.25404,-74.33372
40.25404,-74.33372
40.25404,-74.33372
40.32133,-74.30544
40.32133,-74.30544
40.32133,-74.30544
40.32583,-74.30539
40.27083,-74.30939
40.25631,-74.31819
40.29932,-74.31772
40.29932,-74.31772
40.25337,-74.34381
40.25337,-74.34381
40.30308,-74.33457
40.30308,-74.33457
40.30308,-74.33457
40.25407,-74.3699
40.25407,-74.3699
40.30646,-74.30382
40.30873,-74.32275
40.30873,-74.32275
40.29295,-74.30013
40.29295,-74.30013
40.28892,-74.32438
40.28892,-74.32438
40.30273,-74.35323
40.30273,-74.35323
40.25404,-74.33372
40.30646,-74.30382
40.30646,-74.30382
40.33454,-74.32274
40.33454,-74.32274
40.33441,-74.32289
40.25337,-74.34381
40.25337,-74.34381
40.29932,-74.31961
40.29932,-74.31961
40.29045,-74.34524
40.25374,-74.33919
40.32008,-74.32702
40.2534,-74.34308
40.2534,-74.34308
40.30646,-74.30382
40.30646,-74.30382
40.33061,-74.32873
40.33061,-74.32873
40.28122,-74.33014
40.28122,-74.33014
40.30574,-74.30379
40.30574,-74.30379
40.25314,-74.32707
40.27623,-74.38399
40.25479,-74.3416
40.25479,-74.3416
40.26524,-74.40226
40.3251,-74.30537
40.29802,-74.31855
40.29802,-74.31855
40.31909,-74.30586
40.31909,-74.30586
40.29932,-74.31772
40.29932,-74.31772
40.31059,-74.31947
40.28193,-74.32997
40.30315,-74.30368
40.30315,-74.30368
40.26706,-74.39987
40.25308,-74.3533
40.25322,-74.34847
40.25322,-74.34847
40.24439,-74.38635
40.24439,-74.38635
40.3173,-74.34692
40.3173,-74.34692
40.25377,-74.34167
40.25377,-74.34167
40.25377,-74.34167
40.25377,-74.34167
40.2841,-74.32743
40.2841,-74.32743
40.30371,-74.3037
40.30371,-74.3037
40.32782,-74.33142
40.32782,-74.33142
40.30284,-74.30366
40.30284,-74.30366
40.30256,-74.30352
40.30256,-74.30352
40.25337,-74.34381
40.25337,-74.34381
40.25335,-74.34437
40.25335,-74.34437
40.30342,-74.30369
40.30342,-74.30369
40.30342,-74.30369
40.30342,-74.30369
40.24729,-74.34646
40.24729,-74.34646
40.24507,-74.38707
40.25337,-74.34381
40.25337,-74.34381
40.30912,-74.32224
40.30912,-74.32224
40.31959,-74.3321
40.24989,-74.34189
40.24989,-74.34189
40.25337,-74.34363
40.25676,-74.38722
40.29698,-74.31922
40.29698,-74.31922
40.30863,-74.30392
40.30863,-74.30392
40.30863,-74.30392
40.29852,-74.30219
40.30429,-74.30373
40.30429,-74.30373
40.25337,-74.34363
40.25337,-74.34363
40.33686,-74.31892
40.33686,-74.31892
40.28429,-74.33388
40.28429,-74.33388
40.28606,-74.32625
40.28606,-74.32625
40.30273,-74.35323
40.30273,-74.35323
